წყარო,სათაური,ავტორი,აბსოლუტური ლინკი,ISBN,ფასი,ყდა
პალიტრა L,მექსიკური სამზარეულო,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=219&lang=ka-GE,897-9941-19-091-5,15,https://www.palitral.ge//pictures/image17/d1827e16e78d0ae8d546fc17a5e6c47a.jpg
პალიტრა L,იტალიური სამზარეულო,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=218&lang=ka-GE,978-9941-19-145-9,15,https://www.palitral.ge//pictures/image17/ed7381bbbe99c14b5c49efd687caa854.jpg
პალიტრა L,გმირთა ვარამი (ტომი 1),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=217&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/5658744f3bc9f10e52406047ecfc3e6b.jpg
პალიტრა L,გმირთა ვარამი (ტომი 8),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=216&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/6bbc2e1e7e2dc80538211fcb808611f1.jpg
პალიტრა L,გმირთა ვარამი (ტომი3),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=215&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/769fee6a2385d2f2a3b77708bbf27189.jpg
პალიტრა L,გმირთა ვარამი (ტომი 2),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=214&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/d7975525a4cc7d58ba2a67b428b756e2.jpg
პალიტრა L,გმირთა ვარამი (ტომი 6),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=212&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/ef66829f329b54ec778df787fa8368d2.jpg
პალიტრა L,გმირთა ვარამი (ტომი 7),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=213&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/21c4f2d471d840b3c94cf7bf4490d7f5.jpg
პალიტრა L,გმირთა ვარამი (ტომი 5),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=211&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/a086ae903488774f7c4ae13110021af5.jpg
პალიტრა L,გმირთა ვარამი (ტომი 4),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=210&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/d2289e908314f1b31c2d72cce9a7e880.jpg
პალიტრა L,მეეტლე-მოჩვენება,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=205&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/8e248c1914ce3c1391b99ebe3c1c5047.jpg
პალიტრა L,მთვარის სპეკალი (ნაწილი 2,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=203&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/2f9dca05a4f181e2ff3f05ca5435baf9.jpg
პალიტრა L,მთვარის სპეკალი (ნაწილი 1),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=202&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/4d71bf357eb768125297d37a78fd647a.jpg
პალიტრა L,ლედი ჩატერლეის საყვარელი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=201&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/10c00cc777a274ea1b637465994e1b37.jpg
პალიტრა L,მეფე კონგი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=200&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/34dc6e40dc48143d041751d1e1950ceb.jpg
პალიტრა L,ნათლია (ტომი 2),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=199&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/4d88cde4ea2e2cd25efb0e2521154091.jpg
პალიტრა L,ნათლია (ტომი 1),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=198&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/6c63de501c3e942559e65c8e59be8bce.jpg
პალიტრა L,ფრანკენშტაინი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=197&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/2bcd234ae3787673f4d38e26fa0aca99.jpg
პალიტრა L,იდეალური ქმარი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=196&lang=ka-GE,978-9941-19-145-9,5.99,https://www.palitral.ge//pictures/image17/159bdf5f302f00e218e59b265b7ed9c2.jpg
პალიტრა L,მეცნიერების საოცრებები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=163&lang=ka-GE,978-9941-19-145-9,4.99,https://www.palitral.ge//pictures/image17/fc76cb53023aa22aa311a9c70b51e9a2.jpg
პალიტრა L,ველური დასავლეთი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=161&lang=ka-GE,978-9941-19-145-9,4.99,https://www.palitral.ge//pictures/image17/8dd701f92a90e83f621e5000a6f85a66.jpg
პალიტრა L,საზღვაო კატასტროფები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=160&lang=ka-GE,978-9941-19-145-9,4.99,https://www.palitral.ge//pictures/image17/1b58290138345133b1c7951578dda55c.jpg
პალიტრა L,მსოფლიოს საოცრებები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=159&lang=ka-GE,978-9941-19-145-9,4.99,https://www.palitral.ge//pictures/image17/28ab49d29586255130fff2e72e542c14.jpg
პალიტრა L,მოგზაურები და მკვლევრები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=158&lang=ka-GE,978-9941-19-145-9,4.99,https://www.palitral.ge//pictures/image17/08b0489bb67899f222ec293d81e1e7d4.jpg
პალიტრა L,კოსმოსის კვლევა,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=157&lang=ka-GE,978-9941-19-145-9,4.99,https://www.palitral.ge//pictures/image17/017008bb8e4cc9b2cd37fe7b7dd74c75.jpg
პალიტრა L,გამოგონებები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=156&lang=ka-GE,978-9941-19-145-9,4.99,https://www.palitral.ge//pictures/image17/96e0baa1f6aafb00c281ceb2c2b1e3e9.jpg
პალიტრა L,ძუძუმწოვრები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=155&lang=ka-GE,978-9941-19-145-9,4.99,https://www.palitral.ge//pictures/image17/e87ab276af750f3d0f39fbdef02d7a01.jpg
პალიტრა L,ძაღლები და ლეკვები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=154&lang=ka-GE,978-9941-19-145-9,4.99,https://www.palitral.ge//pictures/image17/c124e772959c0fd2b5b08a91865fd88e.jpg
პალიტრა L,გლადიატორები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=152&lang=ka-GE,978-9941-19-145-9,4.99,https://www.palitral.ge//pictures/image17/45622ac66c45910b4b111b47e5d75739.jpg
პალიტრა L,გადაშენების პირას მყოფი ცხოველები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=151&lang=ka-GE,978-9941-19-145-9,4.99,https://www.palitral.ge//pictures/image17/d90fffb562bf6fe284abfb8302dee5d8.jpg
პალიტრა L,ექსტრემალური დედამიწა,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=150&lang=ka-GE,978-9941-19-145-9,4.99,https://www.palitral.ge//pictures/image17/0b3448824e1668887c110aae6e0129cb.jpg
პალიტრა L,სუპეროჯახი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=148&lang=ka-GE,978-9941-19-145-9,8,https://www.palitral.ge//pictures/image17/b6eb7cc2da6d6545c83b03a40612a4ae.jpg
პალიტრა L,მეფე ლომი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=147&lang=ka-GE,978-9941-19-145-9,8,https://www.palitral.ge//pictures/image17/f3f4598fef76d557311961ed2c084c68.jpg
პალიტრა L,სათამაშოების თავგადასავალი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=146&lang=ka-GE,978-9941-19-145-9,8,https://www.palitral.ge//pictures/image17/fbdd895b75f62562034baa9ac28d3db7.jpg
პალიტრა L,სად ვეძევოთ ნემო,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=145&lang=ka-GE,978-9941-19-145-9,8,https://www.palitral.ge//pictures/image17/05218eee5c79e3cde010c5a6d595ad74.jpg
პალიტრა L,რატატუი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=144&lang=ka-GE,978-9941-19-145-9,8,https://www.palitral.ge//pictures/image17/b8ac9f456162c93aa3ab016bbe597daf.jpg
პალიტრა L,ფიფქია და შვიდი ჯუჯა,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=141&lang=ka-GE,978-9941-19-145-9,8,https://www.palitral.ge//pictures/image17/d37aa819c5c0b753f06eeed5fe47e9cc.jpg
პალიტრა L,მძინარე მზეთუნახავი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=140&lang=ka-GE,978-9941-19-145-9,8,https://www.palitral.ge//pictures/image17/f5d2528897f2286d3fbab12476e787a1.jpg
პალიტრა L,მზეთუნახავი და ურჩხული,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=139&lang=ka-GE,978-9941-19-145-9,8,https://www.palitral.ge//pictures/image17/997755af51945fa200e76c52570fb780.jpg
